CEP Inicial;CEP Final;UF;IBGE do Município;Nome do Município (Base IBGE);Base;Risco;Prazo;Tipo de Atendimento;Localidade Comercial;Geografia Comercial
02431000;02464200;SP;3550308;SAO PAULO;TZN;Padrão;2;Atendido;Capital;SPC
02464300;02464300;SP;3550308;SAO PAULO;TZN;Alto;2;Atendido;Capital;SPC
02464400;02464700;SP;3550308;SAO PAULO;TZN;Padrão;2;Atendido;Capital;SPC
02465000;02465100;SP;3550308;SAO PAULO;TZN;Padrão;2;Atendido;Capital;SPC
02465200;02465300;SP;3550308;SAO PAULO;TZN;Alto;2;Atendido;Capital;SPC
02465400;02465500;SP;3550308;SAO PAULO;TZN;Padrão;2;Atendido;Capital;SPC
02466000;02467100;SP;3550308;SAO PAULO;TZN;Padrão;2;Atendido;Capital;SPC
02467110;02512070;SP;3550308;SAO PAULO;TZN;Padrão;2;Atendido;Capital;SPC
02513000;02515901;SP;3550308;SAO PAULO;TZN;Padrão;2;Atendido;Capital;SPC
02516000;02530070;SP;3550308;SAO PAULO;TZN;Padrão;2;Atendido;Capital;SPC
02531000;02535110;SP;3550308;SAO PAULO;TZN;Alto;2;Atendido;Capital;SPC
02535120;02535120;SP;3550308;SAO PAULO;TZN;Padrão;2;Atendido;Capital;SPC
02535130;02535190;SP;3550308;SAO PAULO;TZN;Alto;2;Atendido;Capital;SPC
02535210;02536140;SP;3550308;SAO PAULO;TZN;Padrão;2;Atendido;Capital;SPC
02537000;02537060;SP;3550308;SAO PAULO;TZN;Alto;2;Atendido;Capital;SPC
02537070;02537080;SP;3550308;SAO PAULO;TZN;Padrão;2;Atendido;Capital;SPC
02537090;02537090;SP;3550308;SAO PAULO;TZN;Alto;2;Atendido;Capital;SPC
02537100;02537100;SP;3550308;SAO PAULO;TZN;Padrão;2;Atendido;Capital;SPC
02537110;02537117;SP;3550308;SAO PAULO;TZN;Alto;2;Atendido;Capital;SPC
02537140;02537145;SP;3550308;SAO PAULO;TZN;Padrão;2;Atendido;Capital;SPC
02537150;02537240;SP;3550308;SAO PAULO;TZN;Alto;2;Atendido;Capital;SPC
02537250;02537250;SP;3550308;SAO PAULO;TZN;Padrão;2;Atendido;Capital;SPC
02538000;02542020;SP;3550308;SAO PAULO;TZN;Alto;2;Atendido;Capital;SPC
02542030;02542030;SP;3550308;SAO PAULO;TZN;Padrão;2;Atendido;Capital;SPC
02542040;02542120;SP;3550308;SAO PAULO;TZN;Alto;2;Atendido;Capital;SPC
02542130;02542160;SP;3550308;SAO PAULO;TZN;Padrão;2;Atendido;Capital;SPC
02542170;02542180;SP;3550308;SAO PAULO;TZN;Alto;2;Atendido;Capital;SPC
02542190;02542200;SP;3550308;SAO PAULO;TZN;Padrão;2;Atendido;Capital;SPC
02542210;02543003;SP;3550308;SAO PAULO;TZN;Alto;2;Atendido;Capital;SPC
02543004;02543050;SP;3550308;SAO PAULO;TZN;Padrão;2;Atendido;Capital;SPC
02543060;02543070;SP;3550308;SAO PAULO;TZN;Alto;2;Atendido;Capital;SPC
02543080;02543080;SP;3550308;SAO PAULO;TZN;Padrão;2;Atendido;Capital;SPC
02543090;02544040;SP;3550308;SAO PAULO;TZN;Alto;2;Atendido;Capital;SPC
02544060;02544060;SP;3550308;SAO PAULO;TZN;Padrão;2;Atendido;Capital;SPC
02545000;02545130;SP;3550308;SAO PAULO;TZN;Alto;2;Atendido;Capital;SPC
02546000;02546010;SP;3550308;SAO PAULO;TZN;Padrão;2;Atendido;Capital;SPC
02550000;02554050;SP;3550308;SAO PAULO;TZN;Padrão;2;Atendido;Capital;SPC
02555000;02559050;SP;3550308;SAO PAULO;TZN;Alto;2;Atendido;Capital;SPC
02559055;02559055;SP;3550308;SAO PAULO;TZN;Padrão;2;Atendido;Capital;SPC
02559060;02564012;SP;3550308;SAO PAULO;TZN;Alto;2;Atendido;Capital;SPC
02564013;02564013;SP;3550308;SAO PAULO;TZN;Padrão;2;Atendido;Capital;SPC
02564020;02565110;SP;3550308;SAO PAULO;TZN;Alto;2;Atendido;Capital;SPC
02566000;02567253;SP;3550308;SAO PAULO;TZN;Altíssimo;3;Atendido;Capital;SPC
02598900;02598900;SP;3550308;SAO PAULO;TZN;Padrão;2;Atendido;Capital;SPC
02610000;02611900;SP;3550308;SAO PAULO;TZN;Altíssimo;3;Atendido;Capital;SPC
02612000;02615100;SP;3550308;SAO PAULO;TZN;Altíssimo;3;Atendido;Capital;SPC
02630000;02630110;SP;3550308;SAO PAULO;TZN;Altíssimo;3;Atendido;Capital;SPC
02631000;02631000;SP;3550308;SAO PAULO;TZN;Padrão;2;Atendido;Capital;SPC
02635000;02637040;SP;3550308;SAO PAULO;TZN;Altíssimo;3;Atendido;Capital;SPC
02637051;02639000;SP;3550308;SAO PAULO;TZN;Altíssimo;3;Atendido;Capital;SPC
02701000;02710900;SP;3550308;SAO PAULO;TZN;Altíssimo;3;Atendido;Capital;SPC
02712000;02717000;SP;3550308;SAO PAULO;TZN;Padrão;2;Atendido;Capital;SPC
02720000;02720200;SP;3550308;SAO PAULO;TZN;Alto;2;Atendido;Capital;SPC
02721000;02723005;SP;3550308;SAO PAULO;TZN;Altíssimo;3;Atendido;Capital;SPC
02723010;02731140;SP;3550308;SAO PAULO;TZN;Altíssimo;3;Atendido;Capital;SPC
02732000;02736110;SP;3550308;SAO PAULO;TZN;Padrão;2;Atendido;Capital;SPC
02737000;02737110;SP;3550308;SAO PAULO;TZN;Altíssimo;3;Atendido;Capital;SPC
02738000;02765150;SP;3550308;SAO PAULO;TZN;Altíssimo;3;Atendido;Capital;SPC
02801000;02804230;SP;3550308;SAO PAULO;TZN;Padrão;2;Atendido;Capital;SPC
02807000;02807130;SP;3550308;SAO PAULO;TZN;Padrão;2;Atendido;Capital;SPC
02808000;02808021;SP;3550308;SAO PAULO;TZN;Alto;2;Atendido;Capital;SPC
02808030;02808030;SP;3550308;SAO PAULO;TZN;Padrão;2;Atendido;Capital;SPC
02808031;02808031;SP;3550308;SAO PAULO;TZN;Alto;2;Atendido;Capital;SPC
02808035;02808035;SP;3550308;SAO PAULO;TZN;Padrão;2;Atendido;Capital;SPC
02808050;02809150;SP;3550308;SAO PAULO;TZN;Alto;2;Atendido;Capital;SPC
02811000;02811110;SP;3550308;SAO PAULO;TZN;Alto;2;Atendido;Capital;SPC
02814045;02814047;SP;3550308;SAO PAULO;TZN;Alto;2;Atendido;Capital;SPC
02831000;02834170;SP;3550308;SAO PAULO;TZN;Alto;2;Atendido;Capital;SPC
02840000;02840180;SP;3550308;SAO PAULO;TZN;Alto;2;Atendido;Capital;SPC
02841010;02841110;SP;3550308;SAO PAULO;TZN;Alto;2;Atendido;Capital;SPC
02842000;02842000;SP;3550308;SAO PAULO;TZN;Padrão;2;Atendido;Capital;SPC
02842120;02842140;SP;3550308;SAO PAULO;TZN;Alto;2;Atendido;Capital;SPC
02842160;02842160;SP;3550308;SAO PAULO;TZN;Padrão;2;Atendido;Capital;SPC
02842220;02842280;SP;3550308;SAO PAULO;TZN;Alto;2;Atendido;Capital;SPC
02842340;02842901;SP;3550308;SAO PAULO;TZN;Alto;2;Atendido;Capital;SPC
02844000;02844040;SP;3550308;SAO PAULO;TZN;Padrão;2;Atendido;Capital;SPC
02844050;02844060;SP;3550308;SAO PAULO;TZN;Alto;2;Atendido;Capital;SPC
02845045;02845045;SP;3550308;SAO PAULO;TZN;Padrão;2;Atendido;Capital;SPC
02901000;02901000;SP;3550308;SAO PAULO;TZN;Alto;2;Atendido;Capital;SPC
02908900;02915100;SP;3550308;SAO PAULO;TZN;Alto;2;Atendido;Capital;SPC
02916000;02917110;SP;3550308;SAO PAULO;TZN;Padrão;2;Atendido;Capital;SPC
02918000;02921030;SP;3550308;SAO PAULO;TZN;Alto;2;Atendido;Capital;SPC
02924000;02932110;SP;3550308;SAO PAULO;TZN;Padrão;2;Atendido;Capital;SPC
02933000;02936900;SP;3550308;SAO PAULO;TZN;Alto;2;Atendido;Capital;SPC
02937000;02940005;SP;3550308;SAO PAULO;TZN;Alto;2;Atendido;Capital;SPC
02940010;02952125;SP;3550308;SAO PAULO;TZN;Altíssimo;3;Atendido;Capital;SPC
02952230;02952230;SP;3550308;SAO PAULO;TZN;Altíssimo;3;Atendido;Capital;SPC
02955000;02962010;SP;3550308;SAO PAULO;TZN;Altíssimo;3;Atendido;Capital;SPC
02962070;02962220;SP;3550308;SAO PAULO;TZN;Altíssimo;3;Atendido;Capital;SPC
02962230;02965000;SP;3550308;SAO PAULO;TZN;Padrão;2;Atendido;Capital;SPC
02965010;02965180;SP;3550308;SAO PAULO;TZN;Alto;2;Atendido;Capital;SPC
02966000;02979200;SP;3550308;SAO PAULO;TZN;Altíssimo;3;Atendido;Capital;SPC
02983055;02984090;SP;3550308;SAO PAULO;TZN;Altíssimo;3;Atendido;Capital;SPC
02985000;02985070;SP;3550308;SAO PAULO;TZN;Altíssimo;3;Atendido;Capital;SPC
02988100;02988140;SP;3550308;SAO PAULO;TZN;Altíssimo;3;Atendido;Capital;SPC
02993265;02993265;SP;3550308;SAO PAULO;TZN;Padrão;2;Atendido;Capital;SPC
02995000;02995900;SP;3550308;SAO PAULO;TZN;Altíssimo;3;Atendido;Capital;SPC
02996000;02996280;SP;3550308;SAO PAULO;TZN;Altíssimo;3;Atendido;Capital;SPC
02997200;02997200;SP;3550308;SAO PAULO;TZN;Padrão;2;Atendido;Capital;SPC
02998000;02998369;SP;3550308;SAO PAULO;TZN;Altíssimo;3;Atendido;Capital;SPC
03001000;03006030;SP;3550308;SAO PAULO;TZL;Padrão;2;Atendido;Capital;SPC
03007000;03015060;SP;3550308;SAO PAULO;TZL;Padrão;2;Atendido;Capital;SPC
03016000;03016900;SP;3550308;SAO PAULO;TZL;Padrão;2;Atendido;Capital;SPC
03017000;03017900;SP;3550308;SAO PAULO;TZL;Padrão;2;Atendido;Capital;SPC
03018000;03023020;SP;3550308;SAO PAULO;TZL;Padrão;2;Atendido;Capital;SPC
03024000;03043900;SP;3550308;SAO PAULO;TZL;Padrão;2;Atendido;Capital;SPC
03044000;03050900;SP;3550308;SAO PAULO;TZL;Padrão;2;Atendido;Capital;SPC
03051000;03057900;SP;3550308;SAO PAULO;TZL;Padrão;2;Atendido;Capital;SPC
03058000;03064100;SP;3550308;SAO PAULO;TZL;Padrão;2;Atendido;Capital;SPC
03065000;03065070;SP;3550308;SAO PAULO;TZL;Padrão;2;Atendido;Capital;SPC
03066000;03089900;SP;3550308;SAO PAULO;TZL;Padrão;2;Atendido;Capital;SPC
03090000;03103902;SP;3550308;SAO PAULO;TZL;Padrão;2;Atendido;Capital;SPC
03104000;03104900;SP;3550308;SAO PAULO;TZL;Padrão;2;Atendido;Capital;SPC
03105000;03121050;SP;3550308;SAO PAULO;TZL;Padrão;2;Atendido;Capital;SPC
03122000;03132125;SP;3550308;SAO PAULO;TZL;Padrão;2;Atendido;Capital;SPC
03133000;03143080;SP;3550308;SAO PAULO;TZL;Padrão;2;Atendido;Capital;SPC
03144000;03149100;SP;3550308;SAO PAULO;TZL;Padrão;2;Atendido;Capital;SPC
03150001;03162160;SP;3550308;SAO PAULO;TZL;Padrão;2;Atendido;Capital;SPC
03163010;03165903;SP;3550308;SAO PAULO;TZL;Padrão;2;Atendido;Capital;SPC
03166000;03195110;SP;3550308;SAO PAULO;TZL;Padrão;2;Atendido;Capital;SPC
03201000;03210901;SP;3550308;SAO PAULO;TZL;Padrão;2;Atendido;Capital;SPC
03211000;03220100;SP;3550308;SAO PAULO;TZL;Padrão;2;Atendido;Capital;SPC
03220200;03220902;SP;3550308;SAO PAULO;TZL;Altíssimo;3;Atendido;Capital;SPC
03221000;03221300;SP;3550308;SAO PAULO;TZL;Altíssimo;3;Atendido;Capital;SPC
03222000;03237160;SP;3550308;SAO PAULO;TZL;Padrão;2;Atendido;Capital;SPC
03238000;03249160;SP;3550308;SAO PAULO;TZL;Alto;2;Atendido;Capital;SPC
03250000;03251140;SP;3550308;SAO PAULO;TZL;Padrão;2;Atendido;Capital;SPC
03251145;03251145;SP;3550308;SAO PAULO;TZL;Alto;2;Atendido;Capital;SPC
03251150;03251190;SP;3550308;SAO PAULO;TZL;Padrão;2;Atendido;Capital;SPC
03251195;03251195;SP;3550308;SAO PAULO;TZL;Alto;2;Atendido;Capital;SPC
03251200;03251250;SP;3550308;SAO PAULO;TZL;Padrão;2;Atendido;Capital;SPC
03253000;03254260;SP;3550308;SAO PAULO;TZL;Padrão;2;Atendido;Capital;SPC
03254410;03254410;SP;3550308;SAO PAULO;TZL;Padrão;2;Atendido;Capital;SPC
03255000;03256060;SP;3550308;SAO PAULO;TZL;Alto;2;Atendido;Capital;SPC
03256065;03257190;SP;3550308;SAO PAULO;TZL;Altíssimo;3;Atendido;Capital;SPC
03257906;03257906;SP;3550308;SAO PAULO;TZL;Padrão;2;Atendido;Capital;SPC
03258000;03258060;SP;3550308;SAO PAULO;TZL;Altíssimo;3;Atendido;Capital;SPC
03258070;03271060;SP;3550308;SAO PAULO;TZL;Alto;2;Atendido;Capital;SPC
03272000;03272160;SP;3550308;SAO PAULO;TZL;Alto;2;Atendido;Capital;SPC
03273020;03274015;SP;3550308;SAO PAULO;TZL;Padrão;2;Atendido;Capital;SPC
03274020;03274020;SP;3550308;SAO PAULO;TZL;Alto;2;Atendido;Capital;SPC
03274030;03274030;SP;3550308;SAO PAULO;TZL;Padrão;2;Atendido;Capital;SPC
03274040;03274130;SP;3550308;SAO PAULO;TZL;Alto;2;Atendido;Capital;SPC
03274140;03274170;SP;3550308;SAO PAULO;TZL;Padrão;2;Atendido;Capital;SPC
03275000;03276070;SP;3550308;SAO PAULO;TZL;Alto;2;Atendido;Capital;SPC
03276080;03276090;SP;3550308;SAO PAULO;TZL;Padrão;2;Atendido;Capital;SPC
03276110;03279260;SP;3550308;SAO PAULO;TZL;Alto;2;Atendido;Capital;SPC
03280000;03284190;SP;3550308;SAO PAULO;TZL;Alto;2;Atendido;Capital;SPC
03286000;03286005;SP;3550308;SAO PAULO;TZL;Padrão;2;Atendido;Capital;SPC
03286010;03286160;SP;3550308;SAO PAULO;TZL;Alto;2;Atendido;Capital;SPC
03286170;03286170;SP;3550308;SAO PAULO;TZL;Padrão;2;Atendido;Capital;SPC
03286180;03286180;SP;3550308;SAO PAULO;TZL;Alto;2;Atendido;Capital;SPC
03286190;03286190;SP;3550308;SAO PAULO;TZL;Padrão;2;Atendido;Capital;SPC
03286200;03286260;SP;3550308;SAO PAULO;TZL;Alto;2;Atendido;Capital;SPC
03287000;03288030;SP;3550308;SAO PAULO;TZL;Padrão;2;Atendido;Capital;SPC
03288040;03288040;SP;3550308;SAO PAULO;TZL;Alto;2;Atendido;Capital;SPC
03288050;03289165;SP;3550308;SAO PAULO;TZL;Padrão;2;Atendido;Capital;SPC
03294100;03295909;SP;3550308;SAO PAULO;TZL;Alto;2;Atendido;Capital;SPC
03301000;03306900;SP;3550308;SAO PAULO;TZL;Padrão;2;Atendido;Capital;SPC
03307005;03307900;SP;3550308;SAO PAULO;TZL;Padrão;2;Atendido;Capital;SPC
03308000;03309060;SP;3550308;SAO PAULO;TZL;Padrão;2;Atendido;Capital;SPC
03310000;03316155;SP;3550308;SAO PAULO;TZL;Padrão;2;Atendido;Capital;SPC
03317000;03331900;SP;3550308;SAO PAULO;TZL;Padrão;2;Atendido;Capital;SPC
03332000;03350130;SP;3550308;SAO PAULO;TZL;Padrão;2;Atendido;Capital;SPC
03351000;03356900;SP;3550308;SAO PAULO;TZL;Padrão;2;Atendido;Capital;SPC
03357000;03365120;SP;3550308;SAO PAULO;TZL;Padrão;2;Atendido;Capital;SPC
03366000;03374000;SP;3550308;SAO PAULO;TZL;Padrão;2;Atendido;Capital;SPC
03374001;03374001;SP;3550308;SAO PAULO;TZL;Alto;2;Atendido;Capital;SPC
03374010;03379150;SP;3550308;SAO PAULO;TZL;Padrão;2;Atendido;Capital;SPC
03380000;03386225;SP;3550308;SAO PAULO;TZL;Alto;2;Atendido;Capital;SPC
03387000;03390090;SP;3550308;SAO PAULO;TZL;Alto;2;Atendido;Capital;SPC
03401000;03402030;SP;3550308;SAO PAULO;TZL;Padrão;2;Atendido;Capital;SPC
03403000;03410075;SP;3550308;SAO PAULO;TZL;Padrão;2;Atendido;Capital;SPC
03411000;03416070;SP;3550308;SAO PAULO;TZL;Padrão;2;Atendido;Capital;SPC
03417000;03427080;SP;3550308;SAO PAULO;TZL;Padrão;2;Atendido;Capital;SPC
03428000;03449090;SP;3550308;SAO PAULO;TZL;Padrão;2;Atendido;Capital;SPC
03450000;03453900;SP;3550308;SAO PAULO;TZL;Padrão;2;Atendido;Capital;SPC
03454000;03476050;SP;3550308;SAO PAULO;TZL;Padrão;2;Atendido;Capital;SPC
03477000;03512050;SP;3550308;SAO PAULO;TZL;Padrão;2;Atendido;Capital;SPC
03513000;03533040;SP;3550308;SAO PAULO;TZL;Padrão;2;Atendido;Capital;SPC
03534000;03545070;SP;3550308;SAO PAULO;TZL;Padrão;2;Atendido;Capital;SPC
03546000;03557170;SP;3550308;SAO PAULO;TZL;Padrão;2;Atendido;Capital;SPC
03558000;03561095;SP;3550308;SAO PAULO;TZL;Altíssimo;3;Atendido;Capital;SPC
03562000;03563050;SP;3550308;SAO PAULO;TZL;Altíssimo;3;Atendido;Capital;SPC
03564000;03567110;SP;3550308;SAO PAULO;TZL;Altíssimo;3;Atendido;Capital;SPC
03567120;03567140;SP;3550308;SAO PAULO;TZL;Altíssimo;3;Atendido;Capital;SPC
03568000;03568051;SP;3550308;SAO PAULO;TZL;Altíssimo;3;Atendido;Capital;SPC
03568065;03568080;SP;3550308;SAO PAULO;TZL;Altíssimo;3;Atendido;Capital;SPC
03569000;03569030;SP;3550308;SAO PAULO;TZL;Altíssimo;3;Atendido;Capital;SPC
03570000;03572420;SP;3550308;SAO PAULO;TZL;Alto;2;Atendido;Capital;SPC
03573000;03579280;SP;3550308;SAO PAULO;TZL;Alto;2;Atendido;Capital;SPC
03580000;03591170;SP;3550308;SAO PAULO;TZL;Alto;2;Atendido;Capital;SPC
03601000;03604050;SP;3550308;SAO PAULO;TZL;Padrão;2;Atendido;Capital;SPC
03605000;03613200;SP;3550308;SAO PAULO;TZL;Padrão;2;Atendido;Capital;SPC
03614000;03619000;SP;3550308;SAO PAULO;TZL;Padrão;2;Atendido;Capital;SPC
03619100;03619100;SP;3550308;SAO PAULO;GRU;Padrão;2;Atendido;Capital;SPC
03620000;03620000;SP;3550308;SAO PAULO;TZL;Padrão;2;Atendido;Capital;SPC
03620001;03620001;SP;3550308;SAO PAULO;GRU;Padrão;2;Atendido;Capital;SPC
03620020;03623140;SP;3550308;SAO PAULO;TZL;Padrão;2;Atendido;Capital;SPC
03624000;03625200;SP;3550308;SAO PAULO;GRU;Padrão;2;Atendido;Capital;SPC
03626000;03627240;SP;3550308;SAO PAULO;GRU;Alto;2;Atendido;Capital;SPC
03630000;03632080;SP;3550308;SAO PAULO;TZL;Padrão;2;Atendido;Capital;SPC
03633000;03651330;SP;3550308;SAO PAULO;TZL;Padrão;2;Atendido;Capital;SPC
03652000;03653000;SP;3550308;SAO PAULO;GRU;Padrão;2;Atendido;Capital;SPC
03653010;03653010;SP;3550308;SAO PAULO;TZL;Padrão;2;Atendido;Capital;SPC
03654000;03658150;SP;3550308;SAO PAULO;TZL;Padrão;2;Atendido;Capital;SPC
03659000;03664100;SP;3550308;SAO PAULO;TZL;Padrão;2;Atendido;Capital;SPC
03665000;03669100;SP;3550308;SAO PAULO;TZL;Padrão;2;Atendido;Capital;SPC
03670000;03679110;SP;3550308;SAO PAULO;GRU;Alto;2;Atendido;Capital;SPC
03679120;03679120;SP;3550308;SAO PAULO;TZL;Alto;2;Atendido;Capital;SPC
03679130;03683180;SP;3550308;SAO PAULO;GRU;Alto;2;Atendido;Capital;SPC
03685000;03685060;SP;3550308;SAO PAULO;TZL;Alto;2;Atendido;Capital;SPC
03685070;03685120;SP;3550308;SAO PAULO;GRU;Alto;2;Atendido;Capital;SPC
03685140;03685140;SP;3550308;SAO PAULO;TZL;Alto;2;Atendido;Capital;SPC
03685160;03685160;SP;3550308;SAO PAULO;GRU;Alto;2;Atendido;Capital;SPC
03687000;03687000;SP;3550308;SAO PAULO;TZL;Alto;2;Atendido;Capital;SPC
03687010;03687020;SP;3550308;SAO PAULO;GRU;Alto;2;Atendido;Capital;SPC
03687040;03694900;SP;3550308;SAO PAULO;TZL;Alto;2;Atendido;Capital;SPC
03695010;03701012;SP;3550308;SAO PAULO;TZL;Padrão;2;Atendido;Capital;SPC
03702000;03703160;SP;3550308;SAO PAULO;TZL;Altíssimo;3;Atendido;Capital;SPC
03704015;03710140;SP;3550308;SAO PAULO;TZL;Altíssimo;3;Atendido;Capital;SPC
03711002;03712070;SP;3550308;SAO PAULO;GRU;Altíssimo;3;Atendido;Capital;SPC
03712080;03712090;SP;3550308;SAO PAULO;TZL;Altíssimo;3;Atendido;Capital;SPC
03713000;03713120;SP;3550308;SAO PAULO;TZL;Altíssimo;3;Atendido;Capital;SPC
03714000;03714100;SP;3550308;SAO PAULO;GRU;Altíssimo;3;Atendido;Capital;SPC
03715000;03715090;SP;3550308;SAO PAULO;TZL;Altíssimo;3;Atendido;Capital;SPC
03715100;03717004;SP;3550308;SAO PAULO;GRU;Altíssimo;3;Atendido;Capital;SPC
03717010;03717195;SP;3550308;SAO PAULO;TZL;Altíssimo;3;Atendido;Capital;SPC
03717200;03720010;SP;3550308;SAO PAULO;GRU;Altíssimo;3;Atendido;Capital;SPC
03720015;03720015;SP;3550308;SAO PAULO;TZL;Altíssimo;3;Atendido;Capital;SPC
03720020;03721230;SP;3550308;SAO PAULO;GRU;Altíssimo;3;Atendido;Capital;SPC
03725000;03727090;SP;3550308;SAO PAULO;TZL;Altíssimo;3;Atendido;Capital;SPC
03727095;03733090;SP;3550308;SAO PAULO;GRU;Altíssimo;3;Atendido;Capital;SPC
03733100;03733100;SP;3550308;SAO PAULO;TZL;Altíssimo;3;Atendido;Capital;SPC
03733110;03733110;SP;3550308;SAO PAULO;GRU;Altíssimo;3;Atendido;Capital;SPC
03733120;03733120;SP;3550308;SAO PAULO;TZL;Altíssimo;3;Atendido;Capital;SPC
03733130;03733130;SP;3550308;SAO PAULO;GRU;Altíssimo;3;Atendido;Capital;SPC
03733140;03733160;SP;3550308;SAO PAULO;TZL;Altíssimo;3;Atendido;Capital;SPC
03733170;03733200;SP;3550308;SAO PAULO;GRU;Altíssimo;3;Atendido;Capital;SPC
03733210;03733210;SP;3550308;SAO PAULO;TZL;Altíssimo;3;Atendido;Capital;SPC
03733220;03734150;SP;3550308;SAO PAULO;GRU;Altíssimo;3;Atendido;Capital;SPC
03734160;03734160;SP;3550308;SAO PAULO;TZL;Altíssimo;3;Atendido;Capital;SPC
03734170;03735007;SP;3550308;SAO PAULO;GRU;Altíssimo;3;Atendido;Capital;SPC
03735010;03735020;SP;3550308;SAO PAULO;TZL;Altíssimo;3;Atendido;Capital;SPC
03735030;03735260;SP;3550308;SAO PAULO;GRU;Altíssimo;3;Atendido;Capital;SPC
03735270;03735290;SP;3550308;SAO PAULO;TZL;Altíssimo;3;Atendido;Capital;SPC
03735300;03737000;SP;3550308;SAO PAULO;GRU;Altíssimo;3;Atendido;Capital;SPC
03737005;03737005;SP;3550308;SAO PAULO;TZL;Altíssimo;3;Atendido;Capital;SPC
03737007;03738230;SP;3550308;SAO PAULO;GRU;Altíssimo;3;Atendido;Capital;SPC
03738240;03738250;SP;3550308;SAO PAULO;TZL;Altíssimo;3;Atendido;Capital;SPC
03738260;03755040;SP;3550308;SAO PAULO;GRU;Altíssimo;3;Atendido;Capital;SPC
03755050;03755050;SP;3550308;SAO PAULO;TZL;Altíssimo;3;Atendido;Capital;SPC
03755055;03756130;SP;3550308;SAO PAULO;GRU;Altíssimo;3;Atendido;Capital;SPC
03756140;03756155;SP;3550308;SAO PAULO;TZL;Altíssimo;3;Atendido;Capital;SPC
03756160;03806130;SP;3550308;SAO PAULO;GRU;Altíssimo;3;Atendido;Capital;SPC
03807000;03807430;SP;3550308;SAO PAULO;GRU;Altíssimo;3;Atendido;Capital;SPC
03807440;03807445;SP;3550308;SAO PAULO;TZL;Altíssimo;3;Atendido;Capital;SPC
03808000;03810150;SP;3550308;SAO PAULO;GRU;Altíssimo;3;Atendido;Capital;SPC
03811000;03811125;SP;3550308;SAO PAULO;GRU;Altíssimo;3;Atendido;Capital;SPC
03812000;03812250;SP;3550308;SAO PAULO;TZL;Padrão;2;Atendido;Capital;SPC
03813370;03813900;SP;3550308;SAO PAULO;TZL;Padrão;2;Atendido;Capital;SPC
03816000;03816185;SP;3550308;SAO PAULO;TZL;Padrão;2;Atendido;Capital;SPC
03816190;03870100;SP;3550308;SAO PAULO;GRU;Altíssimo;3;Atendido;Capital;SPC
03871000;03871100;SP;3550308;SAO PAULO;TZL;Padrão;2;Atendido;Capital;SPC
03872000;03896100;SP;3550308;SAO PAULO;GRU;Altíssimo;3;Atendido;Capital;SPC
03901000;03907120;SP;3550308;SAO PAULO;TZL;Altíssimo;3;Atendido;Capital;SPC
03908000;03908320;SP;3550308;SAO PAULO;TZL;Padrão;2;Atendido;Capital;SPC
03909000;03917120;SP;3550308;SAO PAULO;TZL;Altíssimo;3;Atendido;Capital;SPC
03918000;03918080;SP;3550308;SAO PAULO;TZL;Padrão;2;Atendido;Capital;SPC
03918090;03918090;SP;3550308;SAO PAULO;TZL;Padrão;2;Atendido;Capital;SPC
03918100;03918100;SP;3550308;SAO PAULO;TZL;Padrão;2;Atendido;Capital;SPC
03918110;03918120;SP;3550308;SAO PAULO;TZL;Padrão;2;Atendido;Capital;SPC
03918140;03918140;SP;3550308;SAO PAULO;TZL;Padrão;2;Atendido;Capital;SPC
03919000;03921180;SP;3550308;SAO PAULO;TZL;Altíssimo;3;Atendido;Capital;SPC
03922000;03922140;SP;3550308;SAO PAULO;TZL;Alto;2;Atendido;Capital;SPC
03922160;03922190;SP;3550308;SAO PAULO;TZL;Alto;2;Atendido;Capital;SPC
03925015;03925015;SP;3550308;SAO PAULO;TZL;Alto;2;Atendido;Capital;SPC
03925080;03925090;SP;3550308;SAO PAULO;TZL;Alto;2;Atendido;Capital;SPC
03925115;03925115;SP;3550308;SAO PAULO;TZL;Alto;2;Atendido;Capital;SPC
03929000;03932060;SP;3550308;SAO PAULO;TZL;Alto;2;Atendido;Capital;SPC
03933000;03933020;SP;3550308;SAO PAULO;TZL;Alto;2;Atendido;Capital;SPC
03933028;03933070;SP;3550308;SAO PAULO;TZL;Alto;2;Atendido;Capital;SPC
03934000;03938150;SP;3550308;SAO PAULO;TZL;Alto;2;Atendido;Capital;SPC
03938172;03938174;SP;3550308;SAO PAULO;TZL;Alto;2;Atendido;Capital;SPC
03938190;03939000;SP;3550308;SAO PAULO;TZL;Alto;2;Atendido;Capital;SPC
03939020;03939050;SP;3550308;SAO PAULO;TZL;Alto;2;Atendido;Capital;SPC
03939100;03943095;SP;3550308;SAO PAULO;TZL;Alto;2;Atendido;Capital;SPC
03943105;03946100;SP;3550308;SAO PAULO;TZL;Alto;2;Atendido;Capital;SPC
03947000;03948070;SP;3550308;SAO PAULO;TZL;Altíssimo;3;Atendido;Capital;SPC
03949000;03949300;SP;3550308;SAO PAULO;TZL;Alto;2;Atendido;Capital;SPC
03950000;03951200;SP;3550308;SAO PAULO;TZL;Altíssimo;3;Atendido;Capital;SPC
03952000;03953160;SP;3550308;SAO PAULO;TZL;Altíssimo;3;Atendido;Capital;SPC
03958000;03962180;SP;3550308;SAO PAULO;TZL;Alto;2;Atendido;Capital;SPC
03963000;03966090;SP;3550308;SAO PAULO;TZL;Alto;2;Atendido;Capital;SPC
